1 ; [nan, nan, nan, nan, 0.05128205128205128, 0.05, 0.04878048780487805, 0.047619047619047616, 0.04651162790697674, 0.04545454545454545, 0.08888888888888888, 0.08695652173913045, 0.0851063829787234, 0.08333333333333333, 0.0816326530612245, 0.12, 0.15686274509803924, 0.1923076923076923, 0.22641509433962262, 0.22222222222222224, 0.21818181818181817, 0.21428571428571427, 0.2105263157894737, 0.20689655172413793, 0.20338983050847456, 0.20000000000000004, 0.19672131147540983, 0.1935483870967742, 0.19047619047619047, 0.18750000000000003, 0.2153846153846154, 0.21212121212121213, 0.20895522388059704, 0.20588235294117646, 0.20289855072463767, 0.19999999999999998, 0.22535211267605634, 0.2222222222222222, 0.2191780821917808, 0.24324324324324323, 0.24, 0.2368421052631579, 0.2597402597402597, 0.25641025641025644, 0.25316455696202533, 0.25, 0.24691358024691357, 0.24390243902439027, 0.24096385542168677, 0.2380952380952381, 0.23529411764705882, 0.2558139534883721, 0.27586206896551724, 0.27272727272727276, 0.2696629213483146, 0.26666666666666666, 0.2637362637362637, 0.2608695652173913, 0.27956989247311825, 0.2765957446808511, 0.27368421052631575, 0.2708333333333333, 0.28865979381443296, 0.2857142857142857, 0.2828282828282828, 0.27999999999999997, 0.2772277227722772, 0.2745098039215686, 0.27184466019417475, 0.28846153846153844, 0.28571428571428575, 0.2830188679245283, 0.29906542056074764, 0.29629629629629634, 0.29357798165137616, 0.2909090909090909, 0.2882882882882883, 0.28571428571428564, 0.2831858407079646, 0.2807017543859649, 0.2782608695652174, 0.27586206896551724, 0.2735042735042735, 0.27118644067796605, 0.2689075630252101, 0.26666666666666666, 0.2809917355371901, 0.27868852459016397, 0.2764227642276423, 0.27419354838709675, 0.272, 0.2698412698412698, 0.26771653543307083, 0.265625, 0.27906976744186046, 0.27692307692307694, 0.2748091603053435, 0.27272727272727276, 0.27067669172932335, 0.26865671641791045, 0.2666666666666666, 0.2647058823529412, 0.26277372262773724, 0.2608695652173913, 0.2589928057553957, 0.2571428571428572, 0.2553191489361702, 0.2535211267605634, 0.2517482517482518, 0.24999999999999997, 0.2482758620689655, 0.24657534246575344, 0.24489795918367346, 0.24324324324324326, 0.24161073825503357, 0.24000000000000002, 0.23841059602649006, 0.23684210526315788, 0.2352941176470588, 0.23376623376623373, 0.23225806451612901, 0.23076923076923075, 0.22929936305732482, 0.2278481012658228, 0.22641509433962262, 0.22499999999999998, 0.2236024844720497, 0.2222222222222222, 0.22085889570552145, 0.21951219512195122, 0.21818181818181817, 0.21686746987951808, 0.2155688622754491, 0.21428571428571425, 0.21301775147928995, 0.21176470588235297, 0.2105263157894737, 0.20930232558139533, 0.20809248554913296, 0.20689655172413793, 0.2057142857142857, 0.20454545454545459, 0.2033898305084746, 0.20224719101123595, 0.20111731843575417, 0.2, 0.19889502762430938, 0.19780219780219785, 0.19672131147540983, 0.19565217391304346, 0.1945945945945946, 0.1935483870967742, 0.1925133689839572, 0.19148936170212763, 0.1904761904761905, 0.18947368421052632, 0.18848167539267016, 0.18749999999999997, 0.18652849740932645, 0.18556701030927836, 0.18461538461538463, 0.1836734693877551, 0.18274111675126903, 0.19191919191919193, 0.19095477386934678, 0.19, 0.18905472636815918, 0.1881188118811881, 0.187192118226601, 0.18627450980392157, 0.18536585365853658, 0.18446601941747576, 0.18357487922705312, 0.18269230769230768, 0.18181818181818182, 0.18095238095238098, 0.18009478672985782, 0.1792452830188679, 0.1784037558685446, 0.17757009345794392, 0.17674418604651165, 0.17592592592592593, 0.17511520737327188, 0.17431192660550457, 0.1735159817351598, 0.17272727272727273, 0.1719457013574661, 0.17117117117117117, 0.1704035874439462, 0.16964285714285715, 0.1688888888888889, 0.16814159292035397, 0.16740088105726872, 0.16666666666666666, 0.16593886462882096, 0.16521739130434782, 0.1645021645021645, 0.16379310344827588, 0.1716738197424893, 0.17094017094017097, 0.17021276595744683, 0.16949152542372883, 0.1687763713080169, 0.1680672268907563, 0.1673640167364017, 0.16666666666666669, 0.16597510373443983, 0.1652892561983471, 0.1646090534979424, 0.1639344262295082, 0.16326530612244897, 0.1626016260162602, 0.16194331983805665, 0.16129032258064516, 0.16064257028112447, 0.16, 0.1593625498007968, 0.15873015873015872, 0.15810276679841898, 0.15748031496062992, 0.1568627450980392, 0.15625, 0.1556420233463035, 0.15503875968992248, 0.15444015444015444, 0.15384615384615383, 0.15325670498084293, 0.15267175572519084, 0.1520912547528517, 0.1515151515151515, 0.15094339622641512, 0.15037593984962408, 0.149812734082397, 0.14925373134328357, 0.1486988847583643, 0.14814814814814814, 0.14760147601476015, 0.14705882352941177, 0.1465201465201465, 0.145985401459854, 0.14545454545454545, 0.14492753623188406, 0.1444043321299639, 0.14388489208633093, 0.14336917562724014, 0.14285714285714285, 0.1423487544483986, 0.14184397163120566, 0.1413427561837456, 0.14084507042253522, 0.14035087719298245, 0.13986013986013984, 0.13937282229965156, 0.1388888888888889, 0.13840830449826988, 0.13793103448275862, 0.1374570446735395, 0.136986301369863, 0.13651877133105803, 0.14285714285714285, 0.1423728813559322, 0.14189189189189189, 0.1414141414141414, 0.14093959731543623, 0.14046822742474915, 0.13999999999999999, 0.13953488372093023, 0.1390728476821192, 0.1386138613861386, 0.13815789473684212, 0.1377049180327869, 0.13725490196078433, 0.13680781758957655, 0.13636363636363638, 0.13592233009708737, 0.13548387096774195, 0.13504823151125403, 0.1346153846153846, 0.134185303514377, 0.1337579617834395, 0.13333333333333333, 0.13291139240506328, 0.13249211356466878, 0.1320754716981132, 0.13166144200626959, 0.13125, 0.13084112149532712, 0.13043478260869568, 0.13003095975232198, 0.12962962962962962, 0.12923076923076923, 0.12883435582822086, 0.12844036697247707, 0.12804878048780488, 0.12765957446808512, 0.13333333333333333, 0.13293051359516617, 0.13253012048192772, 0.13213213213213212, 0.1317365269461078, 0.13134328358208955, 0.13095238095238093, 0.13056379821958458, 0.13017751479289943, 0.1297935103244838, 0.12941176470588234, 0.12903225806451613, 0.1286549707602339, 0.1282798833819242, 0.12790697674418605, 0.127536231884058, 0.1271676300578035, 0.12680115273775217, 0.13218390804597702, 0.13180515759312322, 0.13142857142857145, 0.13105413105413108, 0.13068181818181818, 0.13031161473087818, 0.12994350282485875, 0.1295774647887324, 0.12921348314606743, 0.1288515406162465, 0.12849162011173185, 0.12813370473537603, 0.12777777777777777, 0.12742382271468145, 0.12707182320441993, 0.12672176308539942, 0.1263736263736264, 0.12602739726027398, 0.12568306010928965, 0.12534059945504086, 0.125, 0.12466124661246612, 0.12432432432432435, 0.12398921832884095, 0.12365591397849462, 0.12332439678284182, 0.1229946524064171, 0.12266666666666666, 0.12234042553191488, 0.12201591511936338, 0.12169312169312167, 0.12137203166226912, 0.12105263157894736, 0.12073490813648292, 0.12041884816753927, 0.12010443864229764, 0.11979166666666666, 0.11948051948051946, 0.11917098445595856, 0.11886304909560723, 0.11855670103092784, 0.11825192802056554, 0.11794871794871796, 0.11764705882352941, 0.1173469387755102, 0.11704834605597965, 0.11675126903553298, 0.11645569620253164, 0.11616161616161617, 0.11586901763224182, 0.11557788944723618, 0.12030075187969924, 0.12000000000000001, 0.11970074812967581, 0.11940298507462686, 0.11910669975186106, 0.11881188118811882, 0.11851851851851852, 0.11822660098522166, 0.11793611793611794, 0.11764705882352942, 0.117359413202934, 0.11707317073170731, 0.11678832116788321, 0.11650485436893203, 0.12106537530266344, 0.12077294685990339, 0.12048192771084337, 0.12019230769230768, 0.11990407673860913, 0.11961722488038277, 0.11933174224343673, 0.11904761904761904, 0.11876484560570072, 0.11848341232227487, 0.1182033096926714, 0.11792452830188678, 0.11764705882352942, 0.11737089201877934, 0.117096018735363, 0.11682242990654206, 0.11655011655011657, 0.11627906976744187, 0.11600928074245939, 0.11574074074074074, 0.11547344110854503, 0.1152073732718894, 0.11494252873563218, 0.11467889908256881, 0.11441647597254004, 0.11415525114155249, 0.11389521640091115, 0.11363636363636363, 0.11337868480725623, 0.11312217194570134, 0.11286681715575621, 0.1126126126126126, 0.11235955056179775, 0.11210762331838565, 0.11185682326621924, 0.11160714285714285, 0.111358574610245, 0.1111111111111111, 0.1108647450110865, 0.11061946902654866, 0.11037527593818984, 0.11013215859030837, 0.10989010989010989, 0.10964912280701755, 0.10940919037199126, 0.10917030567685589, 0.10893246187363835, 0.10869565217391305, 0.10845986984815618, 0.10822510822510822, 0.1079913606911447, 0.10775862068965518, 0.10752688172043011, 0.10729613733905581, 0.10706638115631692, 0.10683760683760683, 0.1066098081023454, 0.10638297872340426, 0.10615711252653928, 0.1059322033898305, 0.10570824524312895, 0.10548523206751055, 0.10526315789473685, 0.10504201680672268, 0.10482180293501046, 0.10460251046025106, 0.10438413361169102, 0.10416666666666666, 0.10395010395010396, 0.10373443983402492, 0.10351966873706005, 0.10330578512396693, 0.10309278350515465, 0.102880658436214, 0.10266940451745381, 0.10245901639344263, 0.10224948875255624, 0.10204081632653061, 0.10183299389002037, 0.10162601626016261, 0.10141987829614606, 0.10121457489878542, 0.10101010101010101, 0.10080645161290323, 0.1006036217303823, 0.10040160642570281, 0.10020040080160321, 0.10000000000000002, 0.0998003992015968, 0.09960159362549799, 0.09940357852882703, 0.0992063492063492, 0.09900990099009901, 0.09881422924901186, 0.09861932938856016, 0.09842519685039369, 0.09823182711198429, 0.09803921568627451, 0.09784735812133072, 0.09765624999999999, 0.09746588693957114, 0.09727626459143969, 0.09708737864077671, 0.09689922480620154, 0.09671179883945842, 0.09652509652509653, 0.09633911368015415, 0.09615384615384616, 0.09596928982725526, 0.09578544061302682, 0.09560229445506693, 0.09541984732824428, 0.09523809523809525, 0.09505703422053231, 0.09487666034155598, 0.0946969696969697, 0.0945179584120983, 0.09433962264150943, 0.09416195856873824, 0.09398496240601505, 0.09380863039399626, 0.09363295880149812, 0.09345794392523364, 0.09328358208955223, 0.09310986964618251, 0.09293680297397769, 0.09276437847866419, 0.09259259259259259, 0.09242144177449169, 0.09225092250922509, 0.09208103130755065, 0.09191176470588235, 0.09174311926605505, 0.09157509157509157, 0.09140767824497258, 0.09124087591240876, 0.09107468123861567, 0.09454545454545456, 0.09437386569872958, 0.09782608695652174, 0.09764918625678119, 0.09747292418772563, 0.0972972972972973, 0.09712230215827337, 0.0969479353680431, 0.09677419354838711, 0.0966010733452594, 0.09642857142857142, 0.0962566844919786, 0.09608540925266905, 0.09591474245115453, 0.09574468085106384, 0.09557522123893807, 0.09540636042402827, 0.09523809523809525, 0.09507042253521127, 0.09490333919156414, 0.09473684210526316, 0.09457092819614711, 0.09440559440559441, 0.09424083769633508, 0.0940766550522648, 0.09391304347826088, 0.09374999999999999, 0.09358752166377815, 0.09342560553633217, 0.09326424870466322, 0.09310344827586206, 0.0929432013769363, 0.09278350515463918, 0.09262435677530018, 0.09246575342465753, 0.09230769230769231, 0.09215017064846417, 0.0919931856899489, 0.09183673469387754, 0.09168081494057724, 0.09152542372881357, 0.09137055837563451, 0.09121621621621621, 0.09106239460370995, 0.09090909090909091, 0.0907563025210084, 0.09060402684563758, 0.09045226130653265, 0.09030100334448161, 0.09015025041736227, 0.09, 0.08985024958402663, 0.08970099667774087, 0.08955223880597014, 0.08940397350993377, 0.08925619834710743, 0.08910891089108912, 0.08896210873146623, 0.08881578947368421, 0.08866995073891626, 0.08852459016393444, 0.088379705400982, 0.08823529411764705, 0.08809135399673734, 0.08794788273615635, 0.0878048780487805, 0.08766233766233768, 0.08752025931928686, 0.08737864077669902, 0.08723747980613895, 0.08709677419354839, 0.08695652173913043, 0.08681672025723473, 0.08667736757624399, 0.08653846153846155, 0.0864, 0.08626198083067092, 0.0861244019138756, 0.08598726114649682, 0.08585055643879173, 0.0857142857142857, 0.0855784469096672, 0.08860759493670886, 0.08846761453396525, 0.08832807570977919, 0.08818897637795275, 0.08805031446540881, 0.0879120879120879, 0.0877742946708464, 0.08763693270735523, 0.0875, 0.0873634945397816, 0.08722741433021806, 0.08709175738724728, 0.08695652173913043, 0.08682170542635659, 0.08668730650154799, 0.0865533230293663, 0.08641975308641975, 0.08628659476117105, 0.08923076923076924, 0.0890937019969278, 0.08895705521472393, 0.08882082695252681, 0.08868501529051988, 0.08854961832061069, 0.08841463414634147, 0.08828006088280062, 0.08814589665653495, 0.08801213960546282, 0.08787878787878788, 0.08774583963691376, 0.08761329305135951, 0.08748114630467572, 0.08734939759036145, 0.08721804511278194, 0.08708708708708708, 0.08695652173913043, 0.08682634730538921, 0.08669656203288491, 0.08656716417910446, 0.08643815201192251, 0.08630952380952382, 0.0861812778603269, 0.086053412462908, 0.08592592592592593, 0.08579881656804735, 0.08567208271787297, 0.0855457227138643, 0.08541973490427099, 0.08529411764705883, 0.08516886930983847, 0.08504398826979473, 0.08491947291361639, 0.08479532163742688, 0.08467153284671533, 0.08454810495626822, 0.08442503639010189, 0.08430232558139535, 0.0841799709724238, 0.08405797101449275, 0.08393632416787265, 0.0838150289017341, 0.0836940836940837, 0.08357348703170028, 0.08345323741007193, 0.08333333333333334, 0.08321377331420372, 0.08595988538681949, 0.08583690987124462, 0.0857142857142857, 0.0855920114122682, 0.08547008547008549, 0.08534850640113797, 0.08522727272727272, 0.08510638297872342, 0.08498583569405099, 0.08486562942008487, 0.08474576271186442, 0.08462623413258111, 0.08450704225352113, 0.08438818565400844, 0.08426966292134833, 0.0841514726507714, 0.08403361344537816, 0.08391608391608392, 0.08379888268156424, 0.08647140864714087, 0.08635097493036212, 0.08623087621696802, 0.08611111111111111, 0.08599167822468795, 0.0858725761772853, 0.08575380359612725, 0.0856353591160221, 0.08551724137931034, 0.08539944903581266, 0.08528198074277855, 0.08516483516483517, 0.08504801097393691, 0.08493150684931507, 0.0848153214774282, 0.08469945355191257, 0.08458390177353342, 0.08446866485013622, 0.08435374149659865, 0.08423913043478261, 0.08412483039348712, 0.0840108401084011, 0.08389715832205684, 0.08378378378378379, 0.08367071524966263, 0.08355795148247978, 0.08344549125168237, 0.08333333333333333, 0.08322147651006712, 0.08310991957104559, 0.08299866131191432, 0.08288770053475937, 0.08277703604806408, 0.08266666666666667, 0.08255659121171773, 0.08244680851063829, 0.08233731739707835, 0.08222811671087533, 0.08211920529801325, 0.082010582010582, 0.08190224570673713, 0.08179419525065963, 0.08168642951251645, 0.08157894736842106, 0.08147174770039423, 0.08136482939632547, 0.08125819134993446, 0.08115183246073299, 0.08104575163398693, 0.08093994778067884, 0.08083441981747067, 0.08072916666666667, 0.08062418725617686, 0.08051948051948052, 0.08041504539559015, 0.08031088082901555, 0.08020698576972833, 0.08010335917312661, 0.08, 0.07989690721649485, 0.07979407979407978, 0.07969151670951156, 0.07958921694480103, 0.07948717948717948, 0.07938540332906531, 0.0792838874680307, 0.07918263090676883, 0.07908163265306123, 0.07898089171974522, 0.07888040712468193, 0.07878017789072427, 0.07868020304568528, 0.07858048162230671, 0.07848101265822784, 0.07838179519595449, 0.07828282828282829, 0.07818411097099622, 0.07808564231738037, 0.0779874213836478, 0.0778894472361809, 0.07779171894604767, 0.07769423558897244, 0.07759699624530664, 0.0775, 0.0774032459425718, 0.0773067331670823, 0.07721046077210461, 0.07711442786069653, 0.07701863354037268, 0.07692307692307691, 0.0768277571251549, 0.07673267326732672, 0.07663782447466007, 0.0765432098765432, 0.07644882860665846, 0.07635467980295567, 0.07626076260762608, 0.07616707616707616, 0.07607361963190183, 0.07598039215686275, 0.0758873929008568, 0.07823960880195598, 0.07814407814407814, 0.07804878048780488, 0.0779537149817296, 0.0778588807785888, 0.07776427703523693, 0.07766990291262137, 0.07757575757575759, 0.0774818401937046, 0.07738814993954052, 0.07729468599033816, 0.07720144752714113, 0.07710843373493977, 0.0770156438026474, 0.07692307692307693, 0.07683073229291718, 0.07673860911270984, 0.07664670658682636, 0.07655502392344497, 0.07646356033452807, 0.07637231503579953, 0.07628128724672228, 0.07619047619047618, 0.0760998810939358, 0.07600950118764846, 0.07591933570581258, 0.07582938388625593, 0.0757396449704142, 0.0756501182033097, 0.0755608028335301, 0.07547169811320754, 0.07538280329799765, 0.07529411764705883, 0.07520564042303172, 0.07511737089201878, 0.0750293083235639, 0.07494145199063232, 0.07485380116959063, 0.07476635514018692, 0.07467911318553092, 0.07459207459207458, 0.07450523864959255, 0.07441860465116279, 0.07433217189314749, 0.07424593967517402, 0.07415990730011587, 0.07407407407407408, 0.07398843930635839, 0.07390300230946883, 0.07381776239907728, 0.07373271889400922, 0.07364787111622555, 0.0735632183908046, 0.07347876004592421, 0.07339449541284404, 0.07331042382588775, 0.07322654462242564, 0.07314285714285713, 0.0730593607305936, 0.07297605473204107, 0.07289293849658315, 0.07281001137656427, 0.07272727272727272, 0.07264472190692395, 0.07256235827664399, 0.072480181200453, 0.07239819004524886, 0.07231638418079096, 0.07223476297968398, 0.07215332581736189, 0.07207207207207207, 0.07199100112485939, 0.07191011235955055, 0.07182940516273849, 0.07174887892376682, 0.07166853303471443, 0.07158836689038031, 0.07150837988826816, 0.07142857142857142, 0.0713489409141583, 0.07126948775055679, 0.07119021134593995, 0.0711111111111111, 0.07103218645948946, 0.07095343680709534, 0.07087486157253599, 0.07079646017699115, 0.0707182320441989, 0.0706401766004415, 0.07056229327453142, 0.07048458149779735, 0.0704070407040704, 0.07032967032967033, 0.07025246981339188, 0.07017543859649122, 0.07009857612267252, 0.0700218818380744, 0.06994535519125683, 0.06986899563318777, 0.0697928026172301, 0.06971677559912855, 0.06964091403699674, 0.06956521739130433, 0.06948968512486428, 0.06941431670281996, 0.06933911159263273, 0.06926406926406928, 0.06918918918918919, 0.0691144708423326, 0.06903991370010788, 0.06896551724137931, 0.06889128094725512, 0.06881720430107527, 0.06874328678839957, 0.0686695278969957, 0.06859592711682744, 0.06852248394004282, 0.06844919786096258, 0.06837606837606837, 0.06830309498399145, 0.06823027718550106, 0.0681576144834931, 0.06808510638297872, 0.06801275239107332, 0.06794055201698514, 0.06786850477200423, 0.06779661016949153, 0.06772486772486772, 0.06765327695560253, 0.0675818373812038, 0.06751054852320675, 0.06743940990516333, 0.06736842105263158, 0.06729758149316509, 0.06722689075630253, 0.06715634837355719, 0.0670859538784067, 0.06701570680628273, 0.06694560669456066, 0.06687565308254963, 0.06680584551148225, 0.0667361835245047, 0.06666666666666668, 0.06659729448491154, 0.06652806652806653, 0.06645898234683281, 0.06639004149377593, 0.06632124352331607, 0.06625258799171843, 0.06618407445708376, 0.06611570247933884, 0.06604747162022703, 0.06597938144329898, 0.06591143151390319, 0.06584362139917695, 0.065775950668037, 0.06570841889117042, 0.06564102564102563, 0.06557377049180327, 0.06550665301944729, 0.06543967280163598, 0.06537282941777324, 0.06530612244897958, 0.06523955147808358, 0.06517311608961303, 0.06510681586978635, 0.06504065040650407, 0.06497461928934009, 0.06490872210953347, 0.06484295845997974, 0.06477732793522267, 0.06471183013144591, 0.06464646464646465, 0.06458123107971746, 0.06451612903225806, 0.06445115810674723, 0.06438631790744467, 0.06432160804020101, 0.06425702811244981, 0.06419257773319959, 0.06412825651302605, 0.06406406406406406, 0.064, 0.06393606393606394, 0.06387225548902195, 0.06380857427716849, 0.06374501992031872, 0.06368159203980099, 0.06361829025844931, 0.06355511420059583, 0.06349206349206349, 0.06342913776015857, 0.06336633663366337, 0.06330365974282888, 0.0632411067193676, 0.0631786771964462, 0.0631163708086785, 0.06305418719211822, 0.06299212598425197, 0.06293018682399214, 0.06286836935166995, 0.06280667320902847, 0.06274509803921569, 0.06268364348677767, 0.06262230919765166, 0.06256109481915934, 0.0625, 0.0624390243902439, 0.06237816764132553, 0.062317429406037, 0.0622568093385214, 0.06219630709426629, 0.062135922330097085, 0.062075654704170716, 0.062015503875968984, 0.06195546950629236, 0.061895551257253385, 0.06183574879227053, 0.06177606177606178, 0.061716489874638375, 0.06165703275529865, 0.06159769008662175, 0.061538461538461535, 0.06147934678194044, 0.061420345489443376, 0.061361457334611694, 0.06130268199233716, 0.061244019138755976, 0.06118546845124282, 0.061127029608404965, 0.06106870229007634, 0.061010486177311724, 0.06095238095238096, 0.060894386298763085, 0.060836501901140684, 0.06077872744539411, 0.06072106261859583, 0.06066350710900474, 0.0606060606060606, 0.060548722800378436, 0.062381852551984876, 0.062322946175637405, 0.062264150943396226, 0.06220546654099907, 0.06214689265536723, 0.062088428974600186, 0.06203007518796993, 0.061971830985915494, 0.06191369606003753, 0.061855670103092786, 0.06179775280898875, 0.061739943872778286, 0.0616822429906542, 0.061624649859943974, 0.061567164179104475, 0.061509785647716676, 0.061452513966480445, 0.061395348837209304, 0.061338289962825275, 0.06128133704735376, 0.061224489795918366, 0.06116774791473587, 0.0611111111111111, 0.06105457909343201, 0.0609981515711645, 0.06094182825484764, 0.06088560885608856, 0.06082949308755761, 0.060773480662983416, 0.060717571297148124, 0.06066176470588235, 0.060606060606060594, 0.06238532110091743, 0.062328139321723194, 0.06227106227106227, 0.06221408966148217, 0.06215722120658135, 0.06210045662100457, 0.06204379562043795, 0.06198723792160437, 0.061930783242258654, 0.06187443130118289, 0.061818181818181814, 0.061762034514078114, 0.06170598911070781, 0.061650045330915684, 0.06159420289855073, 0.06153846153846154, 0.061482820976491874, 0.06142728093947607, 0.06137184115523466, 0.06131650135256987, 0.06126126126126125, 0.06120612061206121, 0.06115107913669065, 0.06109613656783467, 0.06104129263913824, 0.06098654708520179, 0.06093189964157707, 0.06087735004476276, 0.06082289803220036, 0.06076854334226989, 0.06071428571428572, 0.06066012488849243, 0.06060606060606061, 0.06055209260908281, 0.0604982206405694, 0.060444444444444446, 0.06039076376554175, 0.06033717834960071, 0.06028368794326241, 0.06023029229406554, 0.06017699115044248, 0.060123784261715295, 0.06007067137809187, 0.06001765225066196, 0.059964726631393295, 0.05991189427312776, 0.05985915492957746, 0.059806508355321024, 0.05975395430579965, 0.059701492537313446, 0.05964912280701754, 0.059596844872918484, 0.0595446584938704, 0.05949256342957131, 0.05944055944055945, 0.059388646288209605, 0.059336823734729496, 0.05928509154315606, 0.059233449477351915, 0.05918189730200174, 0.0591304347826087, 0.05907906168549088, 0.059027777777777776, 0.05897658282740677, 0.058925476603119586, 0.05887445887445887, 0.05882352941176471, 0.05877268798617113, 0.05872193436960277, 0.05867126833477136, 0.05862068965517241, 0.05857019810508183, 0.058519793459552494, 0.058469475494411005, 0.058419243986254296, 0.058369098712446346, 0.05831903945111492, 0.05826906598114824, 0.05821917808219178, 0.058169375534645, 0.058119658119658114, 0.05807002561912895, 0.05802047781569966, 0.05797101449275362, 0.057921635434412255, 0.05787234042553192, 0.05782312925170068, 0.05777400169923535, 0.057724957555178265, 0.05767599660729432, 0.057627118644067804, 0.057578323454699404, 0.05752961082910321, 0.057480980557903634, 0.05743243243243243, 0.057383966244725734, 0.05733558178752108, 0.05728727885425443, 0.05723905723905724, 0.05719091673675358, 0.05714285714285715, 0.05709487825356844, 0.057046979865771806, 0.056999161777032695, 0.05695142378559464, 0.05690376569037658, 0.05685618729096989, 0.05680868838763575, 0.05676126878130218, 0.056713928273561295, 0.05666666666666667, 0.05661948376353039, 0.05657237936772046, 0.05652535328345802, 0.05647840531561463, 0.056431535269709544, 0.05638474295190713, 0.05633802816901409, 0.05629139072847683, 0.05624483043837883, 0.05619834710743801, 0.05615194054500413, 0.056105610561056105, 0.056059356966199514, 0.056013179571663914, 0.05596707818930041, 0.05592105263157895, 0.05587510271158586, 0.05582922824302135, 0.05578342904019688, 0.05573770491803279, 0.05569205569205569, 0.05564648117839608, 0.05560098119378578, 0.05555555555555556, 0.05551020408163266, 0.05546492659053834, 0.055419722901385485, 0.05537459283387622, 0.05532953620829943, 0.05528455284552845, 0.055239642567018674, 0.05519480519480519, 0.055150040551500405, 0.055105348460291734, 0.055060728744939266, 0.05501618122977346, 0.0549717057396928, 0.05492730210016155, 0.05488297013720743, 0.054838709677419356, 0.05479452054794521, 0.05475040257648953, 0.054706355591311345, 0.05466237942122187, 0.05461847389558234, 0.05457463884430177, 0.0545308740978348, 0.05448717948717949, 0.05444355484387511]
